|entidad_superior|,|departamento|,|nit|,|origen_fondos|,|nombre|,|municipio|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|RECTORIA.|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|ESCUELA HISTORIA|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|SAN MARCOS|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE SAN MARCOS. -CUSAM-.|,|SAN MARCOS|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|FACULTAD DE AGRONOMIA.|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|QUICHE|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE QUICHÉ|,|SANTA CRUZ DEL QUICHE|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|FACULTAD DE CIENCIAS QUIMICAS Y FARMACIA|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|DIRECCIÓN TÉCNICA DE FINCAS/FAC. VETERINARIA Y ZOOTECNIA|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|QUETZALTENANGO|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CUNOC|,|QUETZALTENANGO|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|JALAPA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE SUR-ORIENTE    -CUNSURORI-|,|JALAPA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|ESCUELA DE CIENCIAS LINGUISTICAS/CALUSAC.|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|CHIQUIMULA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE ORIENTE (CUNORI)|,|CHIQUIMULA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|FACULTAD DE INGENIERIA.|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|EFPEM/MINEDUC|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|DIRECCIÓN GENERAL DE EXTENSIÓN/TV USAC|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|ESCUELA DE CIENCIAS DE LA COMUNICACION|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|FACULTAD DE CIENCIAS ECONOMICAS|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|FACULTAD DE CIENCIAS MÉDICAS|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|PETEN|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE PETEN -CUDEP-|,|SAN BENITO|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|ESCUELA DE CIENCIA POLITICA|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|BAJA VERAPAZ|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE BAJA VERAPÁZ|,|SALAMA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|ESCUINTLA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DEL SUR -CUNSUR-|,|ESCUINTLA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|ESCUELA DE TRABAJO SOCIAL -USAC-|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|UNIDAD COMPRADORA CENTRAL / DEPARTAMENTO DE PROVEEDURÍA|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE IZABAL/ADMINISTRACION|,|GUATEMALA|
|MUNICIPALIDAD DE CONCEPCIÓN, SOLOLÁ|,|SOLOLA|,|6793371|,|12100708 - MUNICIPALIDAD DE CONCEPCION|,|TESORERIA MUNICIPAL CONCEPCION SOLOLA|,|CONCEPCION|
|MUNICIPALIDAD DE SAN GASPAR IXCHIL, HUEHUETENANGO|,|HUEHUETENANGO|,|2844633K|,|12101329 - MUNICIPALIDAD DE SAN GASPAR IXCHIL|,|OFICINA Y DIRECCIÓN MUNICIPAL DE PLANIFICACION|,|SAN GASPAR IXCHIL|
|ORGANISMO JUDICIAL|,|QUETZALTENANGO|,|3377725|,|11120002 - ORGANISMO JUDICIAL|,|UNIDAD DE COMPRAS REGIONAL DE QUETZALTENANGO|,|QUETZALTENANGO|
|ORGANISMO JUDICIAL|,|GUATEMALA|,|3377725|,|11120002 - ORGANISMO JUDICIAL|,|SECRETARIA DE COMUNICACION SOCIAL Y PROTOCOLO|,|GUATEMALA|
|ORGANISMO JUDICIAL|,|GUATEMALA|,|3377725|,|11120002 - ORGANISMO JUDICIAL|,|DEPARTAMENTO DE ADQUISICIONES DE BIENES Y SERVICIOS|,|GUATEMALA|
|MINISTERIO DE TRABAJO Y PREVISIÓN SOCIAL|,|GUATEMALA|,|3440168|,|11130010 - MINISTERIO DE TRABAJO Y PREVISIÓN SOCIAL|,|CONTRATACIONES Y ADQUISICIONES|,|GUATEMALA|
|CONSEJO NACIONAL DE LA JUVENTUD|,|GUATEMALA|,|8315973|,|11130016 - CONSEJO NACIONAL DE LA JUVENTUD|,|SUBDIRECCIÓN FINANCIERA|,|GUATEMALA|
|MUNICIPALIDAD DE JUTIAPA, JUTIAPA|,|JUTIAPA|,|2289520|,|12102201 - MUNICIPALIDAD DE JUTIAPA|,|OFICINA DE PROYECTOS MUNI|,|JUTIAPA|
|SECRETARÍA DE COORDINACIÓN EJECUTIVA DE LA PRESIDENCIA|,|GUATEMALA|,|6881173|,|11130016 - SECRETARÍA DE COORDINACION  EJECUTIVA  DE LA PRESIDENCIA|,|DEPARTAMENTO FINANCIERO SCEP-CENTRAL|,|GUATEMALA|
|MUNICIPALIDAD DE RETALHULEU, RETALHULEU|,|RETALHULEU|,|4273109|,|12101101 - MUNICIPALIDAD DE RETALHULEU|,|UNIDAD DE COMPRAS|,|RETALHULEU|
|MUNICIPALIDAD DE COMALAPA, CHIMALTENANGO|,|CHIMALTENANGO|,|6150004|,|12100404 - MUNICIPALIDAD DE COMALAPA|,|MUNI COMALAPA|,|SAN JUAN COMALAPA|
|MUNICIPALIDAD DE JEREZ, JUTIAPA|,|JUTIAPA|,|6996329|,|12102208 - MUNICIPALIDAD DE JEREZ|,|OFICINA DE PLANIFICACION MUNICIPAL|,|JEREZ|
|MUNICIPALIDAD DE SANTIAGO SACATEPEQUEZ, SACATEPÉQUEZ|,|SACATEPEQUEZ|,|6252087|,|12100306 - MUNICIPALIDAD DE SANTIAGO SACATEPEQUEZ|,|ADMINISTRACION FINANCIERA MUNICIPAL|,|SANTIAGO SACATEPEQUEZ|
|MUNICIPALIDAD DE SANTIAGO SACATEPEQUEZ, SACATEPÉQUEZ|,|SACATEPEQUEZ|,|6252087|,|12100306 - MUNICIPALIDAD DE SANTIAGO SACATEPEQUEZ|,|DIRECCION MUNICIPAL DE PLANIFICACION|,|SANTIAGO SACATEPEQUEZ|
|MUNICIPALIDAD DE CONCEPCIÓN, HUEHUETENANGO|,|HUEHUETENANGO|,|5986699|,|12101322 - MUNICIPALIDAD DE CONCEPCION|,|TESORERÌA MUNICIPAL|,|CONCEPCION HUISTA|
|MUNICIPALIDAD DE CABAÑAS, ZACAPA|,|ZACAPA|,|5518032|,|12101907 - MUNICIPALIDAD DE CABAÑAS|,|DIRECCION DE ADMINISTRACION FINANCIERA MUNICIPAL|,|CABA?AS|
|MUNICIPALIDAD DE MORAZAN, EL PROGRESO|,|EL PROGRESO|,|618085K|,|12100202 - MUNICIPALIDAD DE MORAZAN|,|OFICINA MUNICIPAL DE PLANIFICACION|,|MORAZAN|
|MUNICIPALIDAD DE COLOMBA, QUETZALTENANGO|,|QUETZALTENANGO|,|6578527|,|12100917 - MUNICIPALIDAD DE COLOMBA|,|DEPARTAMENTO DE COMPRAS Y CONTRATACIONES|,|COLOMBA|
|MUNICIPALIDAD DE RAXRUHA ALTA VERAPAZ|,|ALTA VERAPAZ|,|61655066|,|12101617 - MUNICIPALIDAD DE RAXRUHA|,|MUNICIPALIDAD RAXRUHÁ|,|RAXRUHA|
|MUNICIPALIDAD DE RAXRUHA ALTA VERAPAZ|,|ALTA VERAPAZ|,|61655066|,|12101617 - MUNICIPALIDAD DE RAXRUHA|,|UNIDAD COMPRAS DIRECTAS|,|RAXRUHA|
|CONSEJO NACIONAL DE ÁREAS PROTEGIDAS|,|GUATEMALA|,|6632580|,|11130016 - CONSEJO NACIONAL DE AREAS PROTEGIDAS|,|DEPARTAMENTO DE COMPRAS|,|GUATEMALA|
|MUNICIPALIDAD DE AGUA BLANCA, JUTIAPA|,|JUTIAPA|,|5493048|,|12102204 - MUNICIPALIDAD DE AGUA BLANCA|,|TESORERIA MUNICIPAL|,|AGUA BLANCA|
|INSTITUTO GUATEMALTECO DE TURISMO -INGUAT-|,|GUATEMALA|,|3441008|,|11200053 - INST. GUATEMALTECO DE TURISMO -INGUAT-|,|SECCIÓN DE COMPRAS|,|GUATEMALA|
|BENEMÉRITO CUERPO DE BOMBEROS MUNICIPALES|,|GUATEMALA|,|6636950|,|null|,|DEPARTAMENTO DE COMPRAS DEL C.B.M.|,|GUATEMALA|
|MUNICIPALIDAD DE FLORES COSTA CUCA, QUETZALTENANGO|,|QUETZALTENANGO|,|624775K|,|12100922 - MUNICIPALIDAD DE FLORES COSTA CUCA|,|DIRECCION MUNICIPAL DE PLANIFICACION FLORES C.C.|,|FLORES COSTA CUCA|
|MUNICIPALIDAD DE IPALA, CHIQUIMULA|,|CHIQUIMULA|,|5563046|,|12102011 - MUNICIPALIDAD DE IPALA|,|MUNICIPALIDAD DE IPALA, CHIQUIMULA|,|IPALA|
|MINISTERIO DE EDUCACIÓN|,|SUCHITEPEQUEZ|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE SUCHITEPEQUEZ|,|MAZATENANGO|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA NORTE|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|TOTONICAPAN|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE TOTONICAPAN|,|TOTONICAPAN|
|MINISTERIO DE EDUCACIÓN|,|RETALHULEU|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE RETALHULEU|,|RETALHULEU|
|MINISTERIO DE EDUCACIÓN|,|SAN MARCOS|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE SAN MARCOS|,|SAN MARCOS|
|MINISTERIO DE EDUCACIÓN|,|EL PROGRESO|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE EL PROGRESO|,|GUASTATOYA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCION GENERAL DE EDUCACION FISICA|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|ALTA VERAPAZ|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE ALTA VERAPAZ|,|COBAN|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCION GENERAL DE EDUCACION ESPECIAL|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE EDUCACIÓN BILINGUE|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE ACREDITACIÓN Y CERTIFICACIÓN -DIGEACE-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE PARTICIPACIÓN COMUNITARIA Y SERVICIOS DE APOYO -DIGEPSA-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DESPACHO SUPERIOR|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|ZACAPA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCION DEPARTAMENTAL DE EDUCACIÓN DE ZACAPA|,|ZACAPA|
|MINISTERIO DE EDUCACIÓN|,|SACATEPEQUEZ|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCION DEPARTAMENTAL DE EDUCACION DE SACATEPEQUEZ|,|ANTIGUA GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|SOLOLA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACION DE SOLOLA|,|SOLOLA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA OCCIDENTE|,|MIXCO|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE COORDINACIÓN DE DIRECCIONES DEPARTAMENTALES DE EDUCACIÓN -DIGECOR-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|BAJA VERAPAZ|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE BAJA VERAPAZ|,|SALAMA|
|MINISTERIO DE EDUCACIÓN|,|SANTA ROSA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE SANTA ROSA|,|CUILAPA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA SUR|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|ESCUINTLA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE ESCUINTLA|,|ESCUINTLA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE EVALUACIÓN E INVESTIGACIÓN EDUCATIVA -DIGEDUCA-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|IZABAL|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE IZABAL|,|PUERTO BARRIOS|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DE RECURSOS HUMANOS -DIREH-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DE ADQUISICIONES Y CONTRATACIONES -DIDECO-|,|GUATEMALA|
|MUNICIPALIDAD DE SAN MIGUEL PANAN, SUCHITEPÉQUEZ|,|SUCHITEPEQUEZ|,|1758543|,|12101011 - MUNICIPALIDAD DE SAN MIGUEL PANAN|,|UNIDAD COMPRAS|,|SAN MIGUEL PANAN|
|MUNICIPALIDAD DE EL CHOL, BAJA VERAPAZ|,|BAJA VERAPAZ|,|6442722|,|12101506 - MUNICIPALIDAD DE EL CHOL|,|DIRECCIÓN FINANCIERA MUNICIPAL|,|EL CHOL|
|MUNICIPALIDAD DE CUILCO, HUEHUETENANGO|,|HUEHUETENANGO|,|4251008|,|12101304 - MUNICIPALIDAD DE CUILCO|,|OFICINA MUNICIPAL DE PLANIFICACION|,|CUILCO|
|MUNICIPALIDAD DE PURULHA, BAJA VERAPAZ|,|BAJA VERAPAZ|,|6295355|,|12101508 - MUNICIPALIDAD DE PURULHA|,|SECRETARÍA MUNI. PURULHA|,|PURULHA|
|MUNICIPALIDAD DE CHAJUL, QUICHÉ|,|QUICHE|,|6895069|,|12101405 - MUNICIPALIDAD DE CHAJUL|,|COMPRADOR HIJO|,|CHAJUL|
|MUNICIPALIDAD DE CHICHE, QUICHÉ|,|QUICHE|,|6734391|,|12101402 - MUNICIPALIDAD DE CHICHE|,|TESORERIA, MUNICIPALIDAD DE CHICHE|,|CHICHE|
|MUNICIPALIDAD DE SANTA CATARINA MITA, JUTIAPA|,|JUTIAPA|,|6124704|,|12102203 - MUNICIPALIDAD DE SANTA CATARINA MITA|,|DIRECCION MUNICIPAL DE PLANIFICACION|,|SANTA CATARINA MITA|
|MUNICIPALIDAD DE SALAMA, BAJA VERAPAZ|,|BAJA VERAPAZ|,|4246306|,|12101501 - MUNICIPALIDAD DE SALAMA|,|DEPARTAMENTO DE COMPRAS|,|SALAMA|
|COORDINADORA NACIONAL PARA LA REDUCCION DE DESASTRES|,|GUATEMALA|,|4293347|,|11140029 - COORDINADORA NACIONAL PARA LA REDUCCION DE DESASTRES|,|COMPRAS CONRED|,|GUATEMALA|
|INSTITUTO DE FOMENTO MUNICIPAL  -INFOM-|,|GUATEMALA|,|974250|,|11200054 - INSTITUTO DE FOMENTO MUNICIPAL  -INFOM-|,|COMPRAS UDAF -INFOM|,|GUATEMALA|
|INSTITUTO DE FOMENTO MUNICIPAL  -INFOM-|,|GUATEMALA|,|974250|,|11200054 - INSTITUTO DE FOMENTO MUNICIPAL  -INFOM-|,|COMPRAS INFOM - UNEPAR|,|GUATEMALA|
|CONSEJO NACIONAL PARA LA PROTECCIÓN DE LA ANTIGUA GUATEMALA -CNPAG-|,|SACATEPEQUEZ|,|2010526|,|11200036 - CJO. NAC. PARA LA PROT. DE LA ANT. GUAT. -CNPAG-|,|UNIDAD COMPRADORA GENERAL|,|ANTIGUA GUATEMALA|
|FEDERACION NACIONAL DE CICLISMO DE GUATEMALA|,|GUATEMALA|,|4417089|,|11300070 - FEDERACION NACIONAL DE CICLISMO DE GUATEMALA|,|FEDERACION NACIONAL DE CICLISMO|,|GUATEMALA|
|COMITÉ OLÍMPICO GUATEMALTECO -COG-|,|GUATEMALA|,|3052915|,|11300062 - COMITE OLIMPICO GUATEMALTECO  -COG-|,|UNIDAD COMPRADORA CENTRAL|,|GUATEMALA|
|FEDERACION NAC.DE TENIS DE MESA DE GUATEMALA C.D.A.G.|,|GUATEMALA|,|6666361|,|11300091 - FEDERACION NACIONAL DE TENIS DE MESA|,|UNIDAD COMPRADORA DE TENIS DE MESA|,|GUATEMALA|
|CONTRALORÍA GENERAL DE CUENTAS|,|GUATEMALA|,|637672K|,|11140020 - CONTRALORÍA GENERAL DE CUENTAS|,|CONTRALORIA GENERAL DE CUENTAS|,|GUATEMALA|
|MUNICIPALIDAD DE SAN DIEGO, ZACAPA|,|ZACAPA|,|6317286|,|12101908 - MUNICIPALIDAD DE SAN DIEGO|,|MUNICIPALIDAD DE SAN DIEGO|,|SAN DIEGO|
|EMPRESA PORTUARIA QUETZAL -EPQ-|,|ESCUINTLA|,|3377830|,|21100075 - EMPRESA PORTUARIA QUETZAL -EPQ-|,|DEPARTAMENTO DE COMPRAS|,|PUERTO SAN JOSE|
|LIGA GUATEMALTECA CONTRA LAS ENFERMEDADES DEL CORAZON|,|GUATEMALA|,|357146|,|null|,|LIGA GUATEMALTECA DEL CORAZON|,|GUATEMALA|
