|entidad_superior|,|departamento|,|nit|,|origen_fondos|,|nombre|,|municipio|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|COORDINACIÓN GENERAL DE COOPERACION Y RELACIONES INTERNACIONALES|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|DIRECCIÓN TÉCNICA DE FINCAS/FAC. VETERINARIA Y ZOOTECNIA|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|JALAPA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE SUR-ORIENTE    -CUNSURORI-|,|JALAPA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|ESCUELA DE CIENCIAS PSICOLOGICAS.|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|DIRECCION GENERAL DE EXTENSION UNIVERSITARIA/EPSUM|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|ESCUELA DE CIENCIAS PSICOLOGICAS/PADEP/DEF|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|ALTA VERAPAZ|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DEL NORTE - CUNOR -|,|COBAN|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|INSTITUTO DE ANÁLISIS E INVESTIG. DE PROBLEMAS NACIONALES|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|ZACAPA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO ZACAPA|,|ZACAPA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|CHIQUIMULA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE ORIENTE (CUNORI)|,|CHIQUIMULA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|FACULTAD DE INGENIERIA.|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|EFPEM/MINEDUC|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|DIRECCIÓN GENERAL DE EXTENSIÓN/TV USAC|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|DIRECCION GENERAL DE EXTENSION/CENTRO CULTURAL UNIVERSITARIO|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|FACULTAD DE CC.QQ. Y FARMACIA/CENTRO DE ESTUDIOS CONSERVACIONISTAS|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|UNIDAD EJECUTORA USAC/BCIE|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|RECTORIA/COORDINACION DE PROGRAMAS DE CURSOS LIBRE Y EDUCACIÓN CONTINUA|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|ESCUELA DE CIENCIAS DE LA COMUNICACION|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|FACULTAD DE CIENCIAS ECONOMICAS|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|FACULTAD DE CIENCIAS MÉDICAS|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|CHIMALTENANGO|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE CHIMALTENANGO|,|CHIMALTENANGO|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|DIRECCIÓN GENERAL DE DOCENCIA/DIVISIÓN DESARROLLO ACADÉMICO|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|PETEN|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE PETEN -CUDEP-|,|SAN BENITO|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|FACULTAD DE ARQUITECTURA|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|BAJA VERAPAZ|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DE BAJA VERAPÁZ|,|SALAMA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|ESCUINTLA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DEL SUR -CUNSUR-|,|ESCUINTLA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|ESCUELA DE TRABAJO SOCIAL -USAC-|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|GUATEMALA|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|UNIDAD COMPRADORA CENTRAL / DEPARTAMENTO DE PROVEEDURÍA|,|GUATEMALA|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|SUCHITEPEQUEZ|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO DEL SUROCCIDENTE -CUNSUROC- MAZATENANGO|,|MAZATENANGO|
|UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|,|SACATEPEQUEZ|,|2551179|,|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|,|CENTRO UNIVERSITARIO SACATEPEQUEZ|,|SAN ANTONIO AGUAS CALIENTES|
|MUNICIPALIDAD DE CONCEPCIÓN, SOLOLÁ|,|SOLOLA|,|6793371|,|12100708 - MUNICIPALIDAD DE CONCEPCION|,|TESORERIA MUNICIPAL CONCEPCION SOLOLA|,|CONCEPCION|
|MUNICIPALIDAD DE SAN GASPAR IXCHIL, HUEHUETENANGO|,|HUEHUETENANGO|,|2844633K|,|12101329 - MUNICIPALIDAD DE SAN GASPAR IXCHIL|,|OFICINA Y DIRECCIÓN MUNICIPAL DE PLANIFICACION|,|SAN GASPAR IXCHIL|
|ORGANISMO JUDICIAL|,|QUETZALTENANGO|,|3377725|,|11120002 - ORGANISMO JUDICIAL|,|UNIDAD DE COMPRAS REGIONAL DE QUETZALTENANGO|,|QUETZALTENANGO|
|ORGANISMO JUDICIAL|,|GUATEMALA|,|3377725|,|11120002 - ORGANISMO JUDICIAL|,|UNIDAD EJECUTORA DE PROYECTOS ESPECIFICOS DE APOYO AL SECTOR JUSTICIA|,|GUATEMALA|
|ORGANISMO JUDICIAL|,|GUATEMALA|,|3377725|,|11120002 - ORGANISMO JUDICIAL|,|SECRETARIA DE COMUNICACION SOCIAL Y PROTOCOLO|,|GUATEMALA|
|ORGANISMO JUDICIAL|,|GUATEMALA|,|3377725|,|11120002 - ORGANISMO JUDICIAL|,|DEPARTAMENTO DE ADQUISICIONES DE BIENES Y SERVICIOS|,|GUATEMALA|
|MUNICIPALIDAD DE QUEZADA, JUTIAPA|,|JUTIAPA|,|6608574|,|12102217 - MUNICIPALIDAD DE QUEZADA|,|DIRECCION MUNICIPAL DE PLANIFICACION -DMP-|,|QUEZADA|
|FEDERACION NACIONAL DE BOLICHE C.D.A.G.|,|GUATEMALA|,|6669905|,|11300065 - FEDERACION NACIONAL DE BOLICHE C.D.A.G|,|FEDERACIÓN NACIONAL DE BOLICHE|,|GUATEMALA|
|MINISTERIO DE TRABAJO Y PREVISIÓN SOCIAL|,|GUATEMALA|,|3440168|,|11130010 - MINISTERIO DE TRABAJO Y PREVISIÓN SOCIAL|,|CONTRATACIONES Y ADQUISICIONES|,|GUATEMALA|
|MUNICIPALIDAD DE JUTIAPA, JUTIAPA|,|JUTIAPA|,|2289520|,|12102201 - MUNICIPALIDAD DE JUTIAPA|,|OFICINA DE PROYECTOS MUNI|,|JUTIAPA|
|SECRETARÍA DE COORDINACIÓN EJECUTIVA DE LA PRESIDENCIA|,|GUATEMALA|,|6881173|,|11130016 - SECRETARÍA DE COORDINACION  EJECUTIVA  DE LA PRESIDENCIA|,|DEPARTAMENTO FINANCIERO SCEP-CENTRAL|,|GUATEMALA|
|MUNICIPALIDAD DE RETALHULEU, RETALHULEU|,|RETALHULEU|,|4273109|,|12101101 - MUNICIPALIDAD DE RETALHULEU|,|UNIDAD DE COMPRAS|,|RETALHULEU|
|MUNICIPALIDAD DE COMALAPA, CHIMALTENANGO|,|CHIMALTENANGO|,|6150004|,|12100404 - MUNICIPALIDAD DE COMALAPA|,|MUNI COMALAPA|,|SAN JUAN COMALAPA|
|MUNICIPALIDAD DE JEREZ, JUTIAPA|,|JUTIAPA|,|6996329|,|12102208 - MUNICIPALIDAD DE JEREZ|,|OFICINA DE PLANIFICACION MUNICIPAL|,|JEREZ|
|MUNICIPALIDAD DE SANTIAGO SACATEPEQUEZ, SACATEPÉQUEZ|,|SACATEPEQUEZ|,|6252087|,|12100306 - MUNICIPALIDAD DE SANTIAGO SACATEPEQUEZ|,|DIRECCION MUNICIPAL DE PLANIFICACION|,|SANTIAGO SACATEPEQUEZ|
|MUNICIPALIDAD DE IZTAPA, ESCUINTLA|,|ESCUINTLA|,|4144155|,|12100510 - MUNICIPALIDAD DE IZTAPA|,|SECRETARIA MUNICIPAL|,|ITZAPA|
|MUNICIPALIDAD DE MORAZAN, EL PROGRESO|,|EL PROGRESO|,|618085K|,|12100202 - MUNICIPALIDAD DE MORAZAN|,|OFICINA MUNICIPAL DE PLANIFICACION|,|MORAZAN|
|MUNICIPALIDAD DE COLOMBA, QUETZALTENANGO|,|QUETZALTENANGO|,|6578527|,|12100917 - MUNICIPALIDAD DE COLOMBA|,|DEPARTAMENTO DE COMPRAS Y CONTRATACIONES|,|COLOMBA|
|MUNICIPALIDAD DE RAXRUHA ALTA VERAPAZ|,|ALTA VERAPAZ|,|61655066|,|12101617 - MUNICIPALIDAD DE RAXRUHA|,|MUNICIPALIDAD RAXRUHÁ|,|RAXRUHA|
|CONSEJO NACIONAL DE ÁREAS PROTEGIDAS|,|GUATEMALA|,|6632580|,|11130016 - CONSEJO NACIONAL DE AREAS PROTEGIDAS|,|DEPARTAMENTO DE COMPRAS|,|GUATEMALA|
|MUNICIPALIDAD DE PUEBLO NUEVO, SUCHITEPÉQUEZ|,|SUCHITEPEQUEZ|,|6614639|,|12101019 - MUNICIPALIDAD DE PUEBLO NUEVO|,|MUNICIPALIDAD DE PUEBLO NUEVO, SUCHITEPEQUEZ|,|PUEBLO NUEVO|
|INSTITUTO NACIONAL DE ADMINISTRACION PUBLICA INAP|,|GUATEMALA|,|3440737|,|11200032 - INST. NAC. DE ADMINISTRACION  PUBLICA  -INAP-|,|COMPRAS|,|GUATEMALA|
|INSTITUTO GUATEMALTECO DE TURISMO -INGUAT-|,|GUATEMALA|,|3441008|,|11200053 - INST. GUATEMALTECO DE TURISMO -INGUAT-|,|SECCIÓN DE COMPRAS|,|GUATEMALA|
|BENEMÉRITO CUERPO DE BOMBEROS MUNICIPALES|,|GUATEMALA|,|6636950|,|null|,|DEPARTAMENTO DE COMPRAS DEL C.B.M.|,|GUATEMALA|
|MUNICIPALIDAD DE FLORES COSTA CUCA, QUETZALTENANGO|,|QUETZALTENANGO|,|624775K|,|12100922 - MUNICIPALIDAD DE FLORES COSTA CUCA|,|DIRECCION MUNICIPAL DE PLANIFICACION FLORES C.C.|,|FLORES COSTA CUCA|
|MUNICIPALIDAD DE SAN RAYMUNDO, GUATEMALA|,|GUATEMALA|,|4630963|,|12100111 - MUNICIPALIDAD DE SAN RAYMUNDO|,|UNIDAD DE COMPRAS ALMACEN E INVENTARIO|,|SAN RAYMUNDO|
|MUNICIPALIDAD DE IPALA, CHIQUIMULA|,|CHIQUIMULA|,|5563046|,|12102011 - MUNICIPALIDAD DE IPALA|,|MUNICIPALIDAD DE IPALA, CHIQUIMULA|,|IPALA|
|MUNICIPALIDAD DE IPALA, CHIQUIMULA|,|CHIQUIMULA|,|5563046|,|12102011 - MUNICIPALIDAD DE IPALA|,|DEPARTAMENTO DE COMPRAS|,|IPALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA NORTE|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|JUTIAPA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE JUTIAPA|,|JUTIAPA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE FORTALECIMIENTO DE LA COMUNIDAD EDUCATIVA -DIGEFOCE-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA SUR|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|TOTONICAPAN|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE TOTONICAPAN|,|TOTONICAPAN|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DE INFORMÁTICA -DINFO-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|SAN MARCOS|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE SAN MARCOS|,|SAN MARCOS|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCION GENERAL DE EDUCACION FISICA|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|EL PROGRESO|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE EL PROGRESO|,|GUASTATOYA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE CURRÍCULO -DIGECUR-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE MONITOREO Y VERIFICACIÓN DE LA CALIDAD -DIGEMOCA-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|ALTA VERAPAZ|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE ALTA VERAPAZ|,|COBAN|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCION GENERAL DE EDUCACION ESPECIAL|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA ORIENTE|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE ACREDITACIÓN Y CERTIFICACIÓN -DIGEACE-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|HUEHUETENANGO|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE HUEHUETENANGO|,|HUEHUETENANGO|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DESPACHO SUPERIOR|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|SACATEPEQUEZ|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCION DEPARTAMENTAL DE EDUCACION DE SACATEPEQUEZ|,|ANTIGUA GUATEMALA|
